depthInfo,district,val,year
amager_vest-before 1900,amager_vest,3810.0,2014.0
amager_vest-1900~1929,amager_vest,8083.0,2014.0
amager_vest-1930~1949,amager_vest,8643.0,2014.0
amager_vest-1950~1979,amager_vest,4986.0,2014.0
amager_vest-after 19080,amager_vest,6104.0,2014.0
amager_øst-before 1900,amager_øst,805.0,2014.0
amager_øst-1900~1929,amager_øst,8496.0,2014.0
amager_øst-1930~1949,amager_øst,12080.0,2014.0
amager_øst-1950~1979,amager_øst,4070.0,2014.0
amager_øst-after 19080,amager_øst,2718.0,2014.0
bispebjerg-before 1900,bispebjerg,1482.0,2014.0
bispebjerg-1900~1929,bispebjerg,5891.0,2014.0
bispebjerg-1930~1949,bispebjerg,10303.0,2014.0
bispebjerg-1950~1979,bispebjerg,3852.0,2014.0
bispebjerg-after 19080,bispebjerg,2543.0,2014.0
brønshøj husum-before 1900,brønshøj husum,5605.0,2014.0
brønshøj husum-1900~1929,brønshøj husum,7156.0,2014.0
brønshøj husum-1930~1949,brønshøj husum,2798.0,2014.0
brønshøj husum-1950~1979,brønshøj husum,2413.0,2014.0
brønshøj husum-after 19080,brønshøj husum,2883.0,2014.0
indre_by-before 1900,indre_by,14123.0,2014.0
indre_by-1900~1929,indre_by,9794.0,2014.0
indre_by-1930~1949,indre_by,4557.0,2014.0
indre_by-1950~1979,indre_by,4035.0,2014.0
indre_by-after 19080,indre_by,4131.0,2014.0
nørrebro-before 1900,nørrebro,4905.0,2014.0
nørrebro-1900~1929,nørrebro,11658.0,2014.0
nørrebro-1930~1949,nørrebro,15244.0,2014.0
nørrebro-1950~1979,nørrebro,9033.0,2014.0
nørrebro-after 19080,nørrebro,2184.0,2014.0
valby-before 1900,valby,2823.0,2014.0
valby-1900~1929,valby,9294.0,2014.0
valby-1930~1949,valby,3671.0,2014.0
valby-1950~1979,valby,3894.0,2014.0
valby-after 19080,valby,4011.0,2014.0
vanløse-before 1900,vanløse,2672.0,2014.0
vanløse-1900~1929,vanløse,4013.0,2014.0
vanløse-1930~1949,vanløse,7369.0,2014.0
vanløse-1950~1979,vanløse,1716.0,2014.0
vanløse-after 19080,vanløse,1943.0,2014.0
vesterbro kongens_enghave-before 1900,vesterbro kongens_enghave,7416.0,2014.0
vesterbro kongens_enghave-1900~1929,vesterbro kongens_enghave,8924.0,2014.0
vesterbro kongens_enghave-1930~1949,vesterbro kongens_enghave,5023.0,2014.0
vesterbro kongens_enghave-1950~1979,vesterbro kongens_enghave,6950.0,2014.0
vesterbro kongens_enghave-after 19080,vesterbro kongens_enghave,2683.0,2014.0
østerbro-before 1900,østerbro,1635.0,2014.0
østerbro-1900~1929,østerbro,9218.0,2014.0
østerbro-1930~1949,østerbro,17651.0,2014.0
østerbro-1950~1979,østerbro,7762.0,2014.0
østerbro-after 19080,østerbro,5705.0,2014.0
